Node,Score
4023,2.0571131660704203
4004,2.0472636830095055
4020,1.610471277507079
2168,1.504054406065488
4027,1.1431768001970646
4014,0.591222318071024
228,0.5239160273784595
377,0.18403591485650023
255,0.17095990351369836
70,0.17095990351369836
